mac_cnt_1m,mac_cnt_2m,mac_cnt_3m,mac_cnt_d1m,mac_cnt_d2m,mac_cnt_d3m,mac_cnt_p1m,mac_cnt_p2m,mac_cnt_p3m,client_id
24229,,,,0.0,0.0,0.0,,,,175643
26919,,,,0.0,0.0,0.0,,,,100150
119831,,,,0.0,0.0,0.0,,,,197398
103737,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,25054
136906,,,,0.0,0.0,0.0,,,,100095
49316,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,122442
121518,,,,0.0,0.0,0.0,,,,19031
77799,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,35170
24823,,,,0.0,0.0,0.0,,,,93401
10895,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,4748
98545,,,,0.0,0.0,0.0,,,,61036
25757,,,,0.0,0.0,0.0,,,,82864
71462,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,152676
80499,,,,0.0,0.0,0.0,,,,75282
149784,,,,0.0,0.0,0.0,,,,146983
6141,,,,0.0,0.0,0.0,,,,198291
728,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,53313
58211,,,,0.0,0.0,0.0,,,,14629
58,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,137033
97894,,,,0.0,0.0,0.0,,,,20115
70477,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,186004
54312,,,,0.0,0.0,0.0,,,,133822
153280,,,,0.0,0.0,0.0,,,,3030
146818,,,,0.0,0.0,0.0,,,,8484
90157,,,,0.0,0.0,0.0,,,,84857
87356,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,23159
123368,,,,0.0,0.0,0.0,,,,52543
27347,,,,0.0,0.0,0.0,,,,68102
157576,,,,0.0,0.0,-1.0,,,3.0,80101
46771,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,46774
39344,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,64770
138461,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,95315
99106,,,,0.0,0.0,0.0,,,,180156
129636,,,,0.0,0.0,0.0,,,,9229
34987,,,,0.0,0.0,0.0,,,,14230
156068,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,32384
151715,,,,0.0,0.0,0.0,,,,193014
26449,,,,0.0,0.0,0.0,,,,149399
111211,,,,0.0,0.0,0.0,,,,159319
10339,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,52219
4042,,,,0.0,0.0,0.0,,,,119043
10454,,,,0.0,0.0,0.0,,,,97052
37684,,,,0.0,0.0,0.0,,,,112753
41594,,,,0.0,0.0,0.0,,,,7560
55909,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,173803
102563,,,,0.0,0.0,0.0,,,,36525
194,,,,0.0,0.0,0.0,,,,70344
43271,,,,0.0,0.0,0.0,,,,140220
133223,,,,0.0,0.0,0.0,,,,147692
71243,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,178147
152500,,,,0.0,0.0,0.0,,,,19170
41096,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,70596
1675,,,,0.0,0.0,0.0,,,,162288
41459,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,138590
130998,,,,0.0,0.0,0.0,,,,120063
148197,,,,0.0,0.0,0.0,,,,12968
145770,,,,0.0,0.0,0.0,,,,137289
22160,,,,0.0,0.0,0.0,,,,41279
69194,,,,0.0,0.0,0.0,,,,1012
74410,,,,0.0,0.0,0.0,,,,23023
71430,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,80601
80905,,,,0.0,0.0,0.0,,,,128507
13799,,,,0.0,0.0,0.0,,,,126343
21134,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,199530
12861,,,,0.0,0.0,0.0,,,,145102
66392,,,,0.0,0.0,0.0,,,,169964
67163,,,,0.0,0.0,0.0,,,,48079
17259,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,146329
79328,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,127987
120812,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,41523
12022,,,,0.0,0.0,0.0,,,,68862
123751,,,,0.0,0.0,0.0,,,,122274
39781,,,,0.0,0.0,0.0,,,,161795
78480,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,86272
36225,,,,0.0,0.0,0.0,,,,134259
80786,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,107786
88343,,,,0.0,0.0,0.0,,,,45962
146828,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,137891
69964,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,168527
128535,,,,0.0,0.0,0.0,,,,132323
65241,,,,0.0,0.0,0.0,,,,174609
15756,,,,0.0,0.0,0.0,,,,9120
35664,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,110412
68228,,,,0.0,0.0,0.0,,,,43267
84179,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,155812
87975,,,,0.0,0.0,0.0,,,,191134
23604,,,,0.0,0.0,0.0,,,,52507
62258,,,,0.0,0.0,0.0,,,,168997
148253,,,,0.0,0.0,0.0,,,,140217
44225,,,,0.0,0.0,0.0,,,,114624
131337,,,,0.0,0.0,0.0,,,,181908
158577,,,,0.0,0.0,0.0,,,,111511
48045,,,,0.0,0.0,0.0,,,,142596
11225,,,,0.0,0.0,0.0,,,,92878
120945,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,6365
110562,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,200716
46640,,,,0.0,0.0,0.0,,,,71872
19273,,,,0.0,0.0,0.0,,,,81293
3939,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,139774
1950,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,128451
101182,,,,0.0,0.0,0.0,,,,5764
99924,,,,0.0,0.0,0.0,,,,144028
68479,,,,0.0,0.0,0.0,,,,193360
59900,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,145382
137050,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,181485
107715,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,120739
21994,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,6156
104920,,,,0.0,0.0,0.0,,,,111051
100178,,,,0.0,0.0,0.0,,,,33567
91578,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,178051
158666,,,,0.0,0.0,0.0,,,,13759
40036,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,10301
109269,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,12842
98478,,,,0.0,0.0,0.0,,,,70873
1521,,,,0.0,0.0,0.0,,,,116025
19127,,,,0.0,0.0,0.0,,,,130175
31661,,,,0.0,0.0,0.0,,,,189585
34521,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,161449
114618,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,33329
115010,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,67100
112222,,,,0.0,0.0,0.0,,,,133911
137528,,,,0.0,0.0,0.0,,,,35549
26374,,,,0.0,0.0,0.0,,,,144445
22809,,,,0.0,0.0,0.0,,,,111400
61246,,,,0.0,0.0,0.0,,,,30660
45472,,,,0.0,0.0,0.0,,,,126425
127616,,,,0.0,0.0,0.0,,,,85329
154366,,,,0.0,0.0,0.0,,,,117955
119759,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,19150
67774,,,,0.0,0.0,0.0,,,,110360
64539,,,,0.0,0.0,0.0,,,,31643
113841,1.0,2.0,3.0,0.0,0.0,-0.5714285714285714,1.0,2.0,7.0,129322
154275,,,,0.0,0.0,0.0,,,,47191
90368,,,,0.0,0.0,0.0,,,,123047
63518,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,21976
47151,,,,0.0,0.0,0.0,,,,50304
83158,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,13009
104466,,,,0.0,0.0,0.0,,,,25607
24723,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,88393
23870,3.0,4.0,5.0,2.0,1.0,0.6666666666666667,1.0,2.0,3.0,162524
100752,,,,0.0,0.0,0.0,,,,73421
137094,,,,0.0,0.0,0.0,,,,75430
10706,,,,0.0,0.0,0.0,,,,62516
27583,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,167104
14644,,,,0.0,0.0,0.0,,,,721
54776,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,61491
23048,2.0,5.0,7.0,-0.3333333333333333,0.25,0.1666666666666667,3.0,4.0,6.0,32758
10670,,,,0.0,0.0,0.0,,,,33970
40940,,,,0.0,0.0,0.0,,,,51188
111924,,,,0.0,0.0,0.0,,,,174966
88395,,,,0.0,0.0,0.0,,,,179999
141749,,,,0.0,0.0,0.0,,,,100807
93274,,,,0.0,0.0,0.0,,,,43249
152705,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,181644
91762,,,,0.0,0.0,0.0,,,,39401
89365,2.0,4.0,5.0,0.0,1.0,0.6666666666666667,2.0,2.0,3.0,20166
123434,,,,0.0,0.0,0.0,,,,58669
141745,2.0,3.0,5.0,1.0,-0.4,-0.1666666666666666,1.0,5.0,6.0,128369
119716,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,78126
60369,,,,0.0,0.0,0.0,,,,197796
120799,1.0,2.0,4.0,0.0,-0.3333333333333333,0.0,1.0,3.0,4.0,159014
27269,,,,0.0,0.0,0.0,,,,110910
113516,,,,0.0,0.0,0.0,,,,66178
110110,,,,0.0,0.0,0.0,,,,60779
149282,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,90154
53464,,,,0.0,0.0,0.0,,,,144457
95339,,,,0.0,0.0,0.0,,,,141387
147835,,,,0.0,0.0,0.0,,,,115101
42917,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,162477
111757,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,185994
110302,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,178677
30775,,,,0.0,0.0,0.0,,,,5991
158016,,,,0.0,0.0,0.0,,,,26314
15099,1.0,2.0,4.0,0.0,-0.3333333333333333,0.3333333333333333,1.0,3.0,3.0,133924
12346,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,800
63900,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,139786
18005,1.0,3.0,4.0,-0.5,0.5,3.0,2.0,2.0,1.0,105829
110047,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,3480
90945,,,,0.0,0.0,0.0,,,,59260
84332,,,,0.0,0.0,0.0,,,,49247
118617,,,,0.0,0.0,0.0,,,,164678
32816,,,,0.0,0.0,0.0,,,,141818
111961,,,,0.0,0.0,0.0,,,,56937
132255,,,,0.0,0.0,0.0,,,,89392
107800,,,,0.0,0.0,0.0,,,,64703
73460,,,,0.0,0.0,0.0,,,,75371
113926,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,164299
47667,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,9898
139342,,,,0.0,0.0,0.0,,,,20738
107141,,,,0.0,0.0,0.0,,,,29147
36623,,,,0.0,0.0,0.0,,,,126711
47568,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,87142
35151,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,162475
146715,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,74784
16323,,,,0.0,0.0,0.0,,,,83989
9275,,,,0.0,0.0,0.0,,,,76291
125299,,,,0.0,0.0,0.0,,,,187063
109479,,,,0.0,0.0,0.0,,,,78910
114511,,,,0.0,0.0,0.0,,,,105741
148617,,,,0.0,0.0,0.0,,,,159705
105043,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,193191
29038,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,139447
139208,,,,0.0,0.0,0.0,,,,183997
16708,,,,0.0,0.0,0.0,,,,170529
44827,,,,0.0,0.0,0.0,,,,62032
21043,,,,0.0,0.0,0.0,,,,140563
108224,,,,0.0,0.0,0.0,,,,22855
127176,,,,0.0,0.0,0.0,,,,53281
5534,,,,0.0,0.0,0.0,,,,38170
72196,,,,0.0,0.0,0.0,,,,50810
88658,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,76609
131709,,,,0.0,0.0,0.0,,,,44596
130820,,,,0.0,0.0,0.0,,,,17622
151056,,,,0.0,0.0,0.0,,,,123167
106405,,,,0.0,0.0,0.0,,,,156946
50425,3.0,6.0,9.0,0.0,0.0,0.0,3.0,6.0,9.0,87102
63030,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,42195
81779,,,,0.0,0.0,0.0,,,,68567
119249,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,97615
130450,,,,0.0,0.0,0.0,,,,95462
159530,,,,0.0,0.0,0.0,,,,13858
19800,,,,0.0,0.0,0.0,,,,79372
33994,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,134036
61602,,,,0.0,0.0,0.0,,,,37781
56647,,,,0.0,0.0,0.0,,,,178279
73185,4.0,8.0,12.0,0.0,0.0,0.0,4.0,8.0,12.0,154864
112258,,,,0.0,0.0,0.0,,,,102677
67322,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,182615
91066,,,,0.0,0.0,0.0,,,,176600
56018,,,,0.0,0.0,0.0,,,,44131
137280,,,,0.0,0.0,0.0,,,,175024
83045,,,,0.0,0.0,0.0,,,,91574
88583,,,,0.0,0.0,0.0,,,,178950
29154,,,,0.0,0.0,0.0,,,,61074
90696,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,185577
88416,7.0,9.0,10.0,2.5,3.5,2.333333333333333,2.0,2.0,3.0,147887
103938,,,,0.0,0.0,0.0,,,,178023
54202,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,145124
15502,,,,0.0,0.0,0.0,,,,199392
129274,,,,0.0,0.0,0.0,,,,135542
57651,,,,0.0,0.0,0.0,,,,104922
92781,,,,0.0,0.0,0.0,,,,61833
75871,,,,0.0,0.0,0.0,,,,53729
132910,,,,0.0,0.0,0.0,,,,74070
64994,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,185479
94068,,,,0.0,0.0,0.0,,,,138891
29086,,,,0.0,0.0,0.0,,,,179683
136178,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,48855
71412,,,,0.0,0.0,0.0,,,,114056
9502,,,,0.0,0.0,0.0,,,,157764
140132,,,,0.0,0.0,0.0,,,,113361
28129,,,,0.0,0.0,0.0,,,,83787
45141,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,150407
48565,,,,0.0,0.0,0.0,,,,25598
62606,,,,0.0,0.0,0.0,,,,22361
48204,,,,0.0,0.0,0.0,,,,6373
22553,,,,0.0,0.0,0.0,,,,95326
115590,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,55302
113036,,,,0.0,0.0,0.0,,,,130346
136142,,,,0.0,0.0,0.0,,,,70209
110652,,,,0.0,0.0,0.0,,,,24025
103074,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,117834
67216,,,,0.0,0.0,0.0,,,,82062
129791,1.0,3.0,4.0,-0.5,0.0,0.0,2.0,3.0,4.0,41265
18734,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,115818
151547,,,,0.0,0.0,0.0,,,,85127
49454,,,,0.0,0.0,0.0,,,,1530
130732,,,,0.0,0.0,0.0,,,,40449
153413,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,101952
85434,,,,0.0,0.0,0.0,,,,20552
106385,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,25577
29549,,,,0.0,0.0,0.0,,,,30203
72244,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,152615
68618,,,,0.0,0.0,0.0,,,,77702
84717,,,,0.0,0.0,0.0,,,,57868
23715,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,164611
132185,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,21959
135753,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,190462
31084,,,,0.0,0.0,0.0,,,,126610
72581,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,77234
46648,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,89064
124510,1.0,2.0,4.0,0.0,-0.3333333333333333,0.0,1.0,3.0,4.0,108428
95324,,,,0.0,0.0,0.0,,,,17100
132219,,,,0.0,0.0,0.0,,,,43160
11673,,,,0.0,0.0,0.0,,,,9221
105793,,,,0.0,0.0,0.0,,,,134722
17345,,,,0.0,0.0,0.0,,,,140684
61248,,,,0.0,0.0,0.0,,,,84612
144529,,,,0.0,0.0,0.0,,,,149309
102111,,,,0.0,0.0,0.0,,,,171440
41842,,,,0.0,0.0,0.0,,,,132918
88274,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,96123
153936,,,,0.0,0.0,0.0,,,,19678
157866,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,172613
73316,1.0,3.0,4.0,-0.5,0.0,-0.3333333333333333,2.0,3.0,6.0,157950
82124,,,,0.0,0.0,0.0,,,,4564
146412,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,104927
56315,,,,0.0,0.0,0.0,,,,87622
85309,,,,0.0,0.0,0.0,,,,9610
143280,,,,0.0,0.0,0.0,,,,36691
112842,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,54572
101084,,,,0.0,0.0,0.0,,,,1706
116503,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,23612
26825,,,,0.0,0.0,0.0,,,,166708
41736,5.0,10.0,15.0,0.0,0.0,0.3636363636363635,5.0,10.0,11.0,133612
120671,,,,0.0,0.0,0.0,,,,136308
79382,,,,0.0,0.0,0.0,,,,38147
57300,,,,0.0,0.0,0.0,,,,49398
62802,,,,0.0,0.0,0.0,,,,165569
11137,,,,0.0,0.0,0.0,,,,15659
153383,,,,0.0,0.0,0.0,,,,37703
97950,,,,0.0,0.0,0.0,,,,95586
99525,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,13968
109145,,,,0.0,0.0,0.0,,,,5099
122452,,,,0.0,0.0,0.0,,,,161537
43043,,,,0.0,0.0,0.0,,,,119613
141742,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,107978
74609,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,132544
42980,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,95644
38295,,,,0.0,0.0,0.0,,,,114911
48907,,,,0.0,0.0,0.0,,,,196970
107182,,,,0.0,0.0,0.0,,,,163878
96711,,,,0.0,0.0,0.0,,,,114962
28783,,,,0.0,0.0,0.0,,,,47743
107392,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,93076
39664,,,,0.0,0.0,0.0,,,,175485
138626,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,4240
131639,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,109157
55306,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,128749
10283,2.0,3.0,4.0,1.0,0.5,0.0,1.0,2.0,4.0,127992
116698,,,,0.0,0.0,0.0,,,,165985
148143,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,4465
92874,,,,0.0,0.0,0.0,,,,173638
67608,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,86149
4856,,,,0.0,0.0,0.0,,,,159371
75425,,,,0.0,0.0,0.0,,,,68861
27873,,,,0.0,0.0,0.0,,,,65564
66690,,,,0.0,0.0,0.0,,,,148054
80816,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,188186
43292,,,,0.0,0.0,0.0,,,,142490
158944,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,175497
133449,,,,0.0,0.0,0.0,,,,102765
104764,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,28945
632,,,,0.0,0.0,0.0,,,,27961
154474,,,,0.0,0.0,0.0,,,,98747
47293,,,,0.0,0.0,0.0,,,,136624
64573,,,,0.0,0.0,0.0,,,,71985
105072,1.0,2.0,3.0,0.0,-0.5,-0.5714285714285714,1.0,4.0,7.0,193208
74132,,,,0.0,0.0,0.0,,,,95871
82249,,,,0.0,0.0,0.0,,,,187377
129078,,,,0.0,0.0,0.0,,,,134233
145743,,,,0.0,0.0,0.0,,,,125382
38098,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,11087
14304,1.0,1.0,1.0,1.0,1.0,1.0,,,,7410
110841,,,,0.0,0.0,0.0,,,,4229
115043,2.0,4.0,6.0,0.0,0.0,-0.25,2.0,4.0,8.0,164179
108591,,,,0.0,0.0,0.0,,,,108595
6895,2.0,4.0,8.0,0.0,-0.3333333333333333,0.0,2.0,6.0,8.0,154971
124752,,,,0.0,0.0,0.0,,,,194359
78093,,,,0.0,0.0,0.0,,,,173008
2273,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,19670
84264,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,28594
36866,2.0,5.0,7.0,-0.3333333333333333,0.25,0.1666666666666667,3.0,4.0,6.0,25009
28604,,,,0.0,0.0,0.0,,,,189836
136612,,,,0.0,0.0,0.0,,,,37876
40888,,,,0.0,0.0,0.0,,,,163546
154354,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,194522
56616,,,,0.0,0.0,0.0,,,,190560
57744,,,,0.0,0.0,0.0,,,,144520
128758,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,159480
125585,,,,0.0,0.0,0.0,,,,183280
49099,,,,0.0,0.0,0.0,,,,171272
15868,,,,0.0,0.0,0.0,,,,165971
75594,,,,0.0,0.0,0.0,,,,30772
108260,,,,0.0,0.0,0.0,,,,64639
136768,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,124598
59968,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,188786
102397,,,,0.0,0.0,0.0,,,,81200
115366,,,,0.0,0.0,0.0,,,,135165
60104,,,,0.0,0.0,0.0,,,,135138
81675,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,48990
122069,,,,0.0,0.0,0.0,,,,34214
23022,,,,0.0,0.0,0.0,,,,103825
135767,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,161158
19163,,,,0.0,0.0,0.0,,,,173761
83765,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,,94674
50888,,,,0.0,0.0,0.0,,,,141261
157700,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,177824
133059,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,174593
98835,,,,0.0,0.0,0.0,,,,126687
93715,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,122779
15453,,,,0.0,0.0,0.0,,,,73714
47818,,,,0.0,0.0,0.0,,,,27428
31570,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,50601
118334,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,150292
316,,,,0.0,0.0,0.0,,,,42378
82425,,,,0.0,0.0,0.0,,,,175417
148868,,,,0.0,0.0,0.0,,,,3658
7941,,,,0.0,0.0,0.0,,,,53422
6801,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,131610
110721,,,,0.0,0.0,0.0,,,,160914
79095,,,,0.0,0.0,0.0,,,,32499
153512,,,,0.0,0.0,0.0,,,,193898
73296,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,145595
76151,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,150030
11288,,,,0.0,0.0,0.0,,,,196015
89235,,,,0.0,0.0,0.0,,,,134278
98474,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,160344
76143,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,181868
90643,,,,0.0,0.0,0.0,,,,139903
80285,,,,0.0,0.0,0.0,,,,55314
143176,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,152819
47503,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,66136
98110,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,102545
132660,,,,0.0,0.0,0.0,,,,6361
139589,,,,0.0,0.0,0.0,,,,130340
89956,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,176019
44120,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,28837
68954,1.0,2.0,4.0,0.0,-0.3333333333333333,0.3333333333333333,1.0,3.0,3.0,17506
144451,1.0,3.0,4.0,-0.5,0.5,1.0,2.0,2.0,2.0,140974
119900,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,95120
74152,,,,0.0,0.0,0.0,,,,118887
78889,,,,0.0,0.0,0.0,,,,119118
48839,,,,0.0,0.0,0.0,,,,13350
146872,,,,0.0,0.0,0.0,,,,145479
94144,,,,0.0,0.0,0.0,,,,46155
63757,,,,0.0,0.0,0.0,,,,61415
68495,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,163414
67531,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,49452
132173,,,,0.0,0.0,0.0,,,,118538
49307,,,,0.0,0.0,0.0,,,,7197
102716,,,,0.0,0.0,0.0,,,,2858
119761,,,,0.0,0.0,0.0,,,,12026
42257,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,182350
76787,,,,0.0,0.0,0.0,,,,45425
82446,,,,0.0,0.0,0.0,,,,145388
121229,,,,0.0,0.0,0.0,,,,97601
124733,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,132030
10803,,,,0.0,0.0,0.0,,,,23163
99129,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,76772
131745,,,,0.0,0.0,0.0,,,,62677
49852,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,156839
73613,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,152937
33824,,,,0.0,0.0,0.0,,,,168930
79364,,,,0.0,0.0,0.0,,,,138392
76796,,,,0.0,0.0,0.0,,,,167807
37333,,,,0.0,0.0,0.0,,,,8446
28999,,,,0.0,0.0,0.0,,,,76555
75564,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,168613
