hex_id10_1m,hex_id11_1m,hex_id12_1m,hex_id6_1m,hex_id7_1m,hex_id8_1m,hex_id9_1m,client_id
85165,,,,,,,,140699
53223,,,,,,,,166004
132488,,,,,,,,173033
105279,,,,,,,,8050
156336,,,,,,,,13448
113524,,,,,,,,28344
126138,,,,,,,,160203
91085,,,,,,,,172939
106614,,,,,,,,146112
38738,,,,,,,,131011
128845,,,,,,,,179917
116794,,,,,,,,122860
57357,,,,,,,,92937
72202,,,,,,,,49623
150581,,,,,,,,19450
132527,,,,,,,,184498
68484,,,,,,,,145204
38108,,,,,,,,127285
126850,,,,,,,,94628
422,,,,,,,,24288
135643,,,,,,,,106866
42568,,,,,,,,66859
32582,,,,,,,,166074
144377,,,,,,,,167321
118239,,,,,,,,85557
15015,,,,,,,,184360
109389,,,,,,,,62615
9361,,,,,,,,20259
24190,,,,,,,,68449
87961,,,,,,,,120197
83114,,,,,,,,200464
82253,,,,,,,,85687
110270,,,,,,,,92125
115214,,,,,,,,153824
41912,,,,,,,,157137
158534,,,,,,,,62844
95415,,,,,,,,139009
96846,,,,,,,,144426
124786,,,,,,,,109668
111398,,,,,,,,154889
9765,,,,,,,,166265
61136,,,,,,,,25672
151042,,,,,,,,10803
142386,,,,,,,,83909
148488,,,,,,,,121524
4055,,,,,,,,72775
31789,,,,,,,,177586
71753,,,,,,,,165739
12722,,,,,,,,74516
102235,,,,,,,,76680
108405,,,,,,,,146986
49467,,,,,,,,55909
123720,,,,,,,,174584
156691,,,,,,,,44583
90434,,,,,,,,59433
44066,,,,,,,,188488
43962,,,,,,,,64648
90560,,,,,,,,91752
185,,,,,,,,188707
153504,,,,,,,,161511
90550,,,,,,,,30043
110225,,,,,,,,196687
120701,,,,,,,,138966
138479,,,,,,,,154197
28090,,,,,,,,61248
4041,,,,,,,,83915
144632,,,,,,,,118494
89791,,,,,,,,190657
128539,,,,,,,,105033
21327,,,,,,,,162820
51599,,,,,,,,151135
77364,,,,,,,,97841
143354,,,,,,,,77601
80791,,,,,,,,156806
117696,,,,,,,,116069
126769,,,,,,,,159321
86985,,,,,,,,178060
97769,,,,,,,,151406
125226,,,,,,,,14234
157145,,,,,,,,124605
37065,,,,,,,,42523
152709,,,,,,,,118037
28960,,,,,,,,118522
20311,,,,,,,,111585
87639,,,,,,,,174839
92644,,,,,,,,51658
292,,,,,,,,27095
2030,,,,,,,,121183
153188,,,,,,,,2960
126671,,,,,,,,82998
113780,,,,,,,,10223
79182,,,,,,,,88388
68141,,,,,,,,113125
96287,,,,,,,,63894
53014,,,,,,,,64461
46516,,,,,,,,52251
130338,,,,,,,,56472
50273,,,,,,,,190001
17631,,,,,,,,95449
25961,,,,,,,,2865
59655,,,,,,,,64475
71529,,,,,,,,107891
78921,,,,,,,,146297
59105,,,,,,,,99851
18463,,,,,,,,65083
33369,,,,,,,,68709
121267,,,,,,,,87217
66549,,,,,,,,167112
126154,,,,,,,,170403
125266,,,,,,,,76867
69932,,,,,,,,8859
139299,,,,,,,,92558
47153,,,,,,,,150854
10874,,,,,,,,17650
99075,,,,,,,,173563
53967,,,,,,,,51743
1500,,,,,,,,163010
151912,,,,,,,,137689
86181,,,,,,,,36645
113047,,,,,,,,97311
44335,,,,,,,,91691
139896,,,,,,,,61028
51475,,,,,,,,135197
36283,,,,,,,,98246
75196,,,,,,,,188301
68076,,,,,,,,173648
66240,,,,,,,,142777
140997,,,,,,,,183092
148301,,,,,,,,38443
119917,,,,,,,,7370
19048,,,,,,,,119027
143263,,,,,,,,49742
48214,,,,,,,,81397
147845,,,,,,,,754
111841,,,,,,,,151522
78194,,,,,,,,127621
155625,,,,,,,,11078
95738,,,,,,,,88429
11253,,,,,,,,28531
103559,,,,,,,,132954
132755,,,,,,,,92700
18284,,,,,,,,187893
17868,,,,,,,,96625
104955,,,,,,,,147389
150312,,,,,,,,116275
73868,,,,,,,,110479
154899,,,,,,,,116770
26094,,,,,,,,19766
17026,,,,,,,,158275
92841,,,,,,,,186724
40532,,,,,,,,42300
145791,,,,,,,,38549
160308,,,,,,,,138813
55647,,,,,,,,34667
160391,,,,,,,,12643
132003,,,,,,,,111180
6181,,,,,,,,148938
123774,,,,,,,,183510
88064,,,,,,,,113257
155086,,,,,,,,186676
141815,,,,,,,,132122
123646,,,,,,,,2864
8393,,,,,,,,45811
158719,,,,,,,,96574
152729,,,,,,,,13188
98062,,,,,,,,81651
41352,,,,,,,,147543
120269,,,,,,,,4585
11810,,,,,,,,62074
104899,,,,,,,,141954
109584,,,,,,,,178492
102967,,,,,,,,57873
151425,,,,,,,,134944
107567,,,,,,,,116495
146566,,,,,,,,17735
95773,,,,,,,,16784
96150,,,,,,,,158646
6495,,,,,,,,39785
91211,,,,,,,,33401
116534,,,,,,,,161648
39803,,,,,,,,108953
63831,,,,,,,,102218
117479,,,,,,,,41776
107719,,,,,,,,111464
87445,,,,,,,,173142
150095,,,,,,,,83671
5474,,,,,,,,193393
156625,,,,,,,,78955
156256,,,,,,,,17256
137161,,,,,,,,156937
70126,,,,,,,,166699
14929,,,,,,,,73031
125758,,,,,,,,52685
55718,,,,,,,,136689
80468,,,,,,,,36156
157949,,,,,,,,9421
26034,,,,,,,,53439
116271,,,,,,,,182213
132876,,,,,,,,129478
54271,,,,,,,,20411
120062,,,,,,,,183632
15331,,,,,,,,63315
148048,,,,,,,,26580
143716,,,,,,,,162438
133065,,,,,,,,131940
152636,,,,,,,,151165
31556,,,,,,,,99715
37554,,,,,,,,63023
88048,,,,,,,,44796
103245,,,,,,,,113517
125526,,,,,,,,153619
41776,,,,,,,,149435
93286,,,,,,,,118895
29584,,,,,,,,179685
6211,,,,,,,,97498
106973,,,,,,,,82610
15140,,,,,,,,52996
17363,,,,,,,,145088
16294,,,,,,,,118969
37761,,,,,,,,109588
34175,,,,,,,,128611
102238,,,,,,,,70041
103238,,,,,,,,101870
37009,,,,,,,,191801
72316,,,,,,,,142179
140720,,,,,,,,61201
22860,,,,,,,,156433
97083,,,,,,,,74095
76019,,,,,,,,70208
125813,,,,,,,,695
104431,,,,,,,,145856
93454,,,,,,,,103587
129065,,,,,,,,157292
149241,,,,,,,,93187
22983,,,,,,,,105693
42287,,,,,,,,188247
141483,,,,,,,,121471
33081,,,,,,,,58489
147012,,,,,,,,15667
109210,,,,,,,,85930
152864,,,,,,,,38814
18660,,,,,,,,44208
89180,,,,,,,,160240
72124,,,,,,,,141498
4999,,,,,,,,65504
132579,,,,,,,,81273
138225,,,,,,,,102354
156048,,,,,,,,7866
60494,,,,,,,,186650
65973,,,,,,,,71706
107033,,,,,,,,181789
31602,,,,,,,,59934
108858,,,,,,,,63922
42457,,,,,,,,149113
7136,,,,,,,,93553
110993,,,,,,,,127201
90536,,,,,,,,64101
61604,,,,,,,,60704
157320,,,,,,,,137378
18628,,,,,,,,22749
25406,,,,,,,,62650
75688,,,,,,,,18420
9294,,,,,,,,164749
65325,,,,,,,,82279
84028,,,,,,,,75382
155529,,,,,,,,142043
11769,,,,,,,,189091
62900,,,,,,,,162260
40014,,,,,,,,163619
62501,,,,,,,,154581
10739,,,,,,,,147056
86605,,,,,,,,109042
18380,,,,,,,,116638
155015,,,,,,,,147912
41347,,,,,,,,76226
93436,,,,,,,,86032
65269,,,,,,,,138634
157939,,,,,,,,73517
127843,,,,,,,,166526
11982,,,,,,,,92770
133686,,,,,,,,131501
113461,,,,,,,,126088
55612,,,,,,,,14174
80948,,,,,,,,117060
148641,,,,,,,,102052
2633,,,,,,,,4712
139361,,,,,,,,196909
134522,,,,,,,,15661
160136,,,,,,,,165099
102895,,,,,,,,192556
29512,,,,,,,,165096
56029,,,,,,,,1774
126919,,,,,,,,26368
105711,,,,,,,,133419
86564,,,,,,,,18867
20549,,,,,,,,36343
40556,,,,,,,,139816
10773,,,,,,,,1906
82817,,,,,,,,199079
40983,,,,,,,,144136
135313,,,,,,,,25843
59808,,,,,,,,124410
118446,,,,,,,,22079
65896,,,,,,,,36168
156923,,,,,,,,145855
68675,,,,,,,,191089
39314,,,,,,,,60748
109677,,,,,,,,167644
64407,,,,,,,,200789
111867,,,,,,,,170857
75685,,,,,,,,75739
136144,,,,,,,,66750
47542,,,,,,,,36934
79465,,,,,,,,135776
6813,,,,,,,,48023
123481,,,,,,,,139118
152069,,,,,,,,16155
52519,,,,,,,,31527
143174,,,,,,,,92520
132378,,,,,,,,25258
24588,,,,,,,,104834
55453,,,,,,,,37308
58500,,,,,,,,103503
84246,,,,,,,,155314
156162,,,,,,,,44249
123231,,,,,,,,52468
6840,,,,,,,,30746
88749,,,,,,,,83049
121442,,,,,,,,81571
115605,,,,,,,,91408
140416,,,,,,,,120936
85442,,,,,,,,159646
77942,,,,,,,,14337
116412,,,,,,,,189163
120654,,,,,,,,174688
112229,,,,,,,,106360
80187,,,,,,,,130512
136767,,,,,,,,17388
93888,,,,,,,,116077
114095,,,,,,,,88314
37887,,,,,,,,66166
137171,,,,,,,,30500
143784,,,,,,,,125224
124636,,,,,,,,122986
145809,,,,,,,,101679
31433,,,,,,,,175814
28196,,,,,,,,123206
40757,,,,,,,,20195
104270,,,,,,,,153631
131048,,,,,,,,42302
135326,,,,,,,,74278
150148,,,,,,,,49519
30161,,,,,,,,115426
90146,,,,,,,,57280
111817,,,,,,,,10681
146498,,,,,,,,11117
11671,,,,,,,,119453
31249,,,,,,,,70878
57563,,,,,,,,16369
143063,,,,,,,,27191
99971,,,,,,,,122187
1166,,,,,,,,95288
14094,,,,,,,,45657
7639,,,,,,,,170477
51592,,,,,,,,113687
29447,,,,,,,,130795
148520,,,,,,,,81318
74006,,,,,,,,65634
63394,,,,,,,,25782
144154,,,,,,,,68706
103876,,,,,,,,104795
35419,,,,,,,,115314
124820,,,,,,,,65936
69277,,,,,,,,171340
28444,,,,,,,,57207
102680,,,,,,,,102838
50280,,,,,,,,181424
53460,,,,,,,,106934
157645,,,,,,,,56875
22084,,,,,,,,81874
38156,,,,,,,,125221
124683,,,,,,,,76432
85304,,,,,,,,170068
91445,,,,,,,,78420
134515,,,,,,,,127786
40019,,,,,,,,98482
75840,,,,,,,,114463
128040,,,,,,,,93473
66338,,,,,,,,43120
67226,,,,,,,,52644
158458,,,,,,,,200118
112096,,,,,,,,124150
88531,,,,,,,,163264
45890,,,,,,,,130068
30303,,,,,,,,116995
70283,,,,,,,,170831
31830,,,,,,,,28212
105301,,,,,,,,63267
40931,,,,,,,,2578
143139,,,,,,,,105291
90358,,,,,,,,156734
119224,,,,,,,,72943
160326,,,,,,,,96896
85613,,,,,,,,96479
95708,,,,,,,,197578
30172,,,,,,,,50541
110112,,,,,,,,132136
28012,,,,,,,,171877
21891,,,,,,,,141653
40146,,,,,,,,70719
89621,,,,,,,,2222
81852,,,,,,,,55036
50227,,,,,,,,184609
159890,,,,,,,,13486
96845,,,,,,,,8249
101220,,,,,,,,42021
65978,,,,,,,,79123
109379,,,,,,,,137346
119381,,,,,,,,111552
86251,,,,,,,,92642
105350,,,,,,,,167123
140045,,,,,,,,51192
70214,,,,,,,,188592
23118,,,,,,,,200865
81831,,,,,,,,171688
130464,,,,,,,,10221
79277,,,,,,,,128590
30977,,,,,,,,39736
12187,,,,,,,,120566
138903,,,,,,,,90771
7852,,,,,,,,45272
119320,,,,,,,,95995
6549,,,,,,,,155799
83892,,,,,,,,72532
103777,,,,,,,,97430
12137,,,,,,,,103946
151434,,,,,,,,114747
65223,,,,,,,,199559
126921,,,,,,,,19800
17609,,,,,,,,58627
41836,,,,,,,,160983
133562,,,,,,,,178424
82217,,,,,,,,179178
34158,,,,,,,,3786
9708,,,,,,,,200859
147398,,,,,,,,60908
137439,,,,,,,,138158
90375,,,,,,,,78384
21250,,,,,,,,153819
128503,,,,,,,,3436
67849,,,,,,,,182537
56132,,,,,,,,48492
97991,,,,,,,,33854
51260,,,,,,,,73991
28600,,,,,,,,53857
24697,,,,,,,,167789
49029,,,,,,,,26407
99676,,,,,,,,41435
45870,,,,,,,,93128
44343,,,,,,,,103945
111835,,,,,,,,137287
109994,,,,,,,,74607
82697,,,,,,,,120855
42150,,,,,,,,139183
29602,,,,,,,,167832
40078,,,,,,,,95008
7119,,,,,,,,103520
102055,,,,,,,,128559
55412,,,,,,,,139238
38485,,,,,,,,195191
132098,,,,,,,,123252
94459,,,,,,,,43467
9482,,,,,,,,101813
107886,,,,,,,,21339
148655,,,,,,,,118715
45760,,,,,,,,52840
157862,,,,,,,,166233
45073,,,,,,,,139745
70888,,,,,,,,120930
66013,,,,,,,,52726
56513,,,,,,,,131765
149121,,,,,,,,70011
114629,,,,,,,,31798
105547,,,,,,,,180402
49586,,,,,,,,21981
21607,,,,,,,,121137
33183,,,,,,,,29265
35561,,,,,,,,157002
45049,,,,,,,,162565
118575,,,,,,,,37191
154140,,,,,,,,138428
91709,,,,,,,,138479
27308,,,,,,,,60952
67980,,,,,,,,156466
7722,,,,,,,,96840
145923,,,,,,,,51672
42210,,,,,,,,33711
105666,,,,,,,,112109
101724,,,,,,,,115692
152347,,,,,,,,124459
90699,,,,,,,,30435
152601,,,,,,,,18140
55896,,,,,,,,147687
131019,,,,,,,,29669
63588,,,,,,,,63539
159376,,,,,,,,136681
584,,,,,,,,30740
101307,,,,,,,,172452
144214,,,,,,,,109415
128016,,,,,,,,142195
155543,,,,,,,,174156
110570,,,,,,,,42926
149188,,,,,,,,155697
46645,,,,,,,,47238
84571,,,,,,,,37547
71944,,,,,,,,125615
59532,,,,,,,,28376
140732,,,,,,,,108459
14353,,,,,,,,27680
125631,,,,,,,,44646
65905,,,,,,,,116670
157587,,,,,,,,144622
40373,,,,,,,,90547
149140,,,,,,,,141253
98426,,,,,,,,111422
60187,,,,,,,,142604
144523,,,,,,,,9573
97798,,,,,,,,50909
114882,,,,,,,,94838
59090,,,,,,,,166817
132796,,,,,,,,39738
87849,,,,,,,,151618
25281,,,,,,,,97277
133438,,,,,,,,138535
122384,,,,,,,,63546
100381,,,,,,,,155225
46121,,,,,,,,65055
133556,,,,,,,,163251
149363,,,,,,,,56161
11224,,,,,,,,195617
120953,,,,,,,,95530
43065,,,,,,,,107278
149843,,,,,,,,74840
19168,,,,,,,,181490
89292,,,,,,,,49404
55341,,,,,,,,68424
47189,,,,,,,,182178
49583,,,,,,,,54523
11600,,,,,,,,180331
30059,,,,,,,,144067
4690,,,,,,,,99723
87434,,,,,,,,59459
73440,,,,,,,,142106
134472,,,,,,,,144437
80184,,,,,,,,94478
43013,,,,,,,,174251
151798,,,,,,,,180076
27379,,,,,,,,139228
4389,,,,,,,,84403
7556,,,,,,,,195284
115572,,,,,,,,22869
156696,,,,,,,,119955
134991,,,,,,,,192525
133482,,,,,,,,67178
130862,,,,,,,,124881
132330,,,,,,,,100927
63532,,,,,,,,71357
78179,,,,,,,,176022
45879,,,,,,,,10063
156622,,,,,,,,21867
81964,,,,,,,,67099
40032,,,,,,,,50193
155108,,,,,,,,137642
147948,,,,,,,,45975
127205,,,,,,,,101796
13633,,,,,,,,5601
3374,,,,,,,,180256
109975,,,,,,,,163008
2567,,,,,,,,108768
97378,,,,,,,,92552
14571,,,,,,,,16149
63307,,,,,,,,41568
107239,,,,,,,,175058
15794,,,,,,,,143130
66988,,,,,,,,7921
23317,,,,,,,,162289
155154,,,,,,,,18477
35441,,,,,,,,158800
89304,,,,,,,,114454
44625,,,,,,,,83225
51402,,,,,,,,119415
3593,,,,,,,,64617
8098,,,,,,,,157615
105864,,,,,,,,108201
24548,,,,,,,,41504
45200,,,,,,,,132273
32991,,,,,,,,30476
142299,,,,,,,,111156
114947,,,,,,,,195527
11895,,,,,,,,58741
102988,,,,,,,,57860
60060,,,,,,,,154958
45030,,,,,,,,65732
144417,,,,,,,,190187
124708,,,,,,,,115701
22246,,,,,,,,103756
13067,,,,,,,,190458
115447,,,,,,,,32271
119743,,,,,,,,179925
76215,,,,,,,,95730
118150,,,,,,,,184185
53475,,,,,,,,117314
7980,,,,,,,,52606
66375,,,,,,,,170931
88659,,,,,,,,24570
89064,,,,,,,,184391
146216,,,,,,,,157311
13153,,,,,,,,14817
21448,,,,,,,,119465
121995,,,,,,,,62653
14243,,,,,,,,116978
22457,,,,,,,,18238
28186,,,,,,,,72461
103287,,,,,,,,32816
94263,,,,,,,,122180
93589,,,,,,,,153528
57466,,,,,,,,77575
49572,,,,,,,,177717
94730,,,,,,,,682
26841,,,,,,,,26088
42037,,,,,,,,41356
75701,,,,,,,,79564
15442,,,,,,,,64743
3691,,,,,,,,151970
104350,,,,,,,,142969
42417,,,,,,,,173985
128928,,,,,,,,13028
147784,,,,,,,,48206
97881,,,,,,,,30988
58863,,,,,,,,144612
136468,,,,,,,,15064
126390,,,,,,,,166970
136095,,,,,,,,179015
12006,,,,,,,,17271
92958,,,,,,,,142166
136024,,,,,,,,117445
112512,,,,,,,,153878
107926,,,,,,,,178519
15569,,,,,,,,157740
10973,,,,,,,,21519
93193,,,,,,,,79395
158787,,,,,,,,174925
3055,,,,,,,,17333
7485,,,,,,,,73131
137037,,,,,,,,64975
21937,,,,,,,,59516
40386,,,,,,,,95571
114485,,,,,,,,180020
157893,,,,,,,,163681
1604,,,,,,,,151943
142190,,,,,,,,97439
99224,,,,,,,,33954
49346,,,,,,,,157680
41338,,,,,,,,117643
147786,,,,,,,,50277
125770,,,,,,,,153916
97379,,,,,,,,46500
106630,,,,,,,,181954
37961,,,,,,,,99067
9505,,,,,,,,112742
155185,,,,,,,,94800
80903,,,,,,,,163040
89154,,,,,,,,142239
66524,,,,,,,,56301
62264,,,,,,,,30948
143592,,,,,,,,17191
110806,,,,,,,,75531
50184,,,,,,,,118479
39827,,,,,,,,63430
158068,,,,,,,,51303
46253,,,,,,,,200534
100202,,,,,,,,94975
75874,,,,,,,,103523
120717,,,,,,,,141822
110380,,,,,,,,111070
106536,,,,,,,,166520
114226,,,,,,,,107086
15785,,,,,,,,96605
18297,,,,,,,,179632
17318,,,,,,,,50822
118240,,,,,,,,114874
71749,,,,,,,,157382
125513,,,,,,,,111298
33287,,,,,,,,162702
9191,,,,,,,,132894
34729,,,,,,,,170534
31262,,,,,,,,139623
55476,,,,,,,,20312
148029,,,,,,,,175680
65090,,,,,,,,117890
57972,,,,,,,,5018
15619,,,,,,,,166228
132855,,,,,,,,43789
68282,,,,,,,,1629
45289,,,,,,,,18996
17927,,,,,,,,10529
107297,,,,,,,,88920
16103,,,,,,,,108622
64497,,,,,,,,133322
120548,,,,,,,,186083
28234,,,,,,,,53613
102239,,,,,,,,180038
81114,,,,,,,,18285
100476,,,,,,,,189484
118099,,,,,,,,44125
88433,,,,,,,,108650
74094,,,,,,,,189650
12031,,,,,,,,121834
71128,,,,,,,,38264
60810,,,,,,,,71591
128007,,,,,,,,94361
88730,,,,,,,,8445
127227,,,,,,,,143047
131226,,,,,,,,49708
91221,,,,,,,,1544
89932,,,,,,,,99369
32794,,,,,,,,1630
133543,,,,,,,,41990
18708,,,,,,,,80836
108680,,,,,,,,182985
106791,,,,,,,,150316
110473,,,,,,,,2632
52661,,,,,,,,143232
41368,,,,,,,,48993
123754,,,,,,,,158010
50354,,,,,,,,125893
64059,,,,,,,,97563
138973,,,,,,,,132175
9574,,,,,,,,20748
855,,,,,,,,37199
67518,,,,,,,,141203
74122,,,,,,,,193769
131817,,,,,,,,154630
73899,,,,,,,,156183
60445,,,,,,,,4112
159312,,,,,,,,90592
106149,,,,,,,,179838
46332,,,,,,,,36349
98755,,,,,,,,51193
88893,,,,,,,,12558
43860,,,,,,,,136898
101554,,,,,,,,72266
108722,,,,,,,,35863
46458,,,,,,,,123935
38935,,,,,,,,152157
126537,,,,,,,,100230
105715,,,,,,,,126756
147433,,,,,,,,178759
154786,,,,,,,,3379
150939,,,,,,,,60686
55031,,,,,,,,153123
52250,,,,,,,,30310
1893,,,,,,,,33425
26287,,,,,,,,192685
53527,,,,,,,,39608
74834,,,,,,,,49049
37007,,,,,,,,93792
60342,,,,,,,,97478
23762,,,,,,,,188894
56463,,,,,,,,170452
80299,,,,,,,,133008
94958,,,,,,,,39049
48793,,,,,,,,151037
92745,,,,,,,,174491
68882,,,,,,,,195403
86890,,,,,,,,174619
113415,,,,,,,,164468
152593,,,,,,,,185240
148861,,,,,,,,49952
559,,,,,,,,173234
29679,,,,,,,,82198
105928,,,,,,,,137680
100064,,,,,,,,132348
127737,,,,,,,,182079
117808,,,,,,,,131626
59563,,,,,,,,58578
13004,,,,,,,,77663
109570,,,,,,,,156207
43642,,,,,,,,90747
19395,,,,,,,,154466
146102,,,,,,,,163229
144229,,,,,,,,170158
28682,,,,,,,,161210
86457,,,,,,,,88186
1918,,,,,,,,56735
63044,,,,,,,,121576
18803,,,,,,,,89870
112558,,,,,,,,186203
25745,,,,,,,,176443
99131,,,,,,,,180209
80476,,,,,,,,105001
39633,,,,,,,,122421
113379,,,,,,,,176876
103496,,,,,,,,17406
135913,,,,,,,,123040
133653,,,,,,,,107649
29578,,,,,,,,28646
65030,,,,,,,,60427
134210,,,,,,,,5004
111650,,,,,,,,11032
20029,,,,,,,,149862
48965,,,,,,,,90648
134065,,,,,,,,60578
119157,,,,,,,,93567
19530,,,,,,,,144441
125054,,,,,,,,18369
96648,,,,,,,,143292
69577,,,,,,,,184165
79473,,,,,,,,149407
100961,,,,,,,,123747
84808,,,,,,,,192116
56911,,,,,,,,99874
101923,,,,,,,,160221
135238,,,,,,,,171398
32501,,,,,,,,96080
100547,,,,,,,,152719
116007,,,,,,,,182661
56996,,,,,,,,198818
158365,,,,,,,,52956
129529,,,,,,,,58715
54752,,,,,,,,6229
133523,,,,,,,,180417
52106,,,,,,,,41447
100208,,,,,,,,164616
145184,,,,,,,,130904
154708,,,,,,,,159026
76682,,,,,,,,6749
97287,,,,,,,,46089
109466,,,,,,,,9440
29866,,,,,,,,26094
125781,,,,,,,,137373
129357,,,,,,,,58293
9864,,,,,,,,59900
64639,,,,,,,,72797
117548,,,,,,,,85876
81462,,,,,,,,153844
2949,,,,,,,,117483
75175,,,,,,,,3082
137582,,,,,,,,139972
151365,,,,,,,,138093
122207,,,,,,,,15519
93038,,,,,,,,16011
37635,,,,,,,,69030
6583,,,,,,,,54821
1742,,,,,,,,140072
16554,,,,,,,,93391
11767,,,,,,,,200739
157502,,,,,,,,39514
63335,,,,,,,,42943
134468,,,,,,,,26357
107177,,,,,,,,21854
137361,,,,,,,,80
20774,,,,,,,,20016
102371,,,,,,,,148829
99879,,,,,,,,21120
116347,,,,,,,,153214
8711,,,,,,,,150631
77636,,,,,,,,102744
68764,,,,,,,,165263
69882,,,,,,,,188315
136486,,,,,,,,148441
38640,,,,,,,,178532
72884,,,,,,,,30982
113194,,,,,,,,45011
156935,,,,,,,,11624
153140,,,,,,,,193711
130997,,,,,,,,52153
131535,,,,,,,,155672
77083,,,,,,,,72637
15729,,,,,,,,155655
11210,,,,,,,,49553
72651,,,,,,,,162569
158995,,,,,,,,24141
5525,,,,,,,,56186
104207,,,,,,,,122975
127264,,,,,,,,106268
16252,,,,,,,,35000
30219,,,,,,,,35445
127881,,,,,,,,5077
108236,,,,,,,,36623
150986,,,,,,,,154268
44790,,,,,,,,97602
7890,,,,,,,,122870
110492,,,,,,,,58582
55077,,,,,,,,60709
71067,,,,,,,,156617
53465,,,,,,,,92483
29532,,,,,,,,163576
47869,,,,,,,,72106
121461,,,,,,,,196686
74385,,,,,,,,160544
41673,,,,,,,,145069
6915,,,,,,,,169295
24654,,,,,,,,58817
131758,,,,,,,,81434
101928,,,,,,,,195499
57614,,,,,,,,146403
95198,,,,,,,,154004
15114,,,,,,,,99553
156049,,,,,,,,87429
90832,,,,,,,,130942
132413,,,,,,,,18932
138123,,,,,,,,29082
69183,,,,,,,,160948
1889,,,,,,,,19388
51287,,,,,,,,131077
106834,,,,,,,,76367
133106,,,,,,,,56679
4074,,,,,,,,141398
141948,,,,,,,,100418
37286,,,,,,,,90434
120080,,,,,,,,148019
150554,,,,,,,,133993
130098,,,,,,,,72061
131588,,,,,,,,94813
8264,,,,,,,,188795
98503,,,,,,,,191863
44104,,,,,,,,193090
93516,,,,,,,,80846
47300,,,,,,,,23431
50264,,,,,,,,194389
85259,,,,,,,,50446
37482,,,,,,,,115839
27124,,,,,,,,149400
114640,,,,,,,,18941
146656,,,,,,,,36996
51139,,,,,,,,106674
52159,,,,,,,,182723
6489,,,,,,,,150333
40887,,,,,,,,44976
23202,,,,,,,,2162
156574,,,,,,,,22686
154773,,,,,,,,3151
84979,,,,,,,,95009
95496,,,,,,,,70040
15268,,,,,,,,13396
106893,,,,,,,,119910
60423,,,,,,,,169115
31456,,,,,,,,142403
89729,,,,,,,,22167
23408,,,,,,,,138663
146195,,,,,,,,83531
120300,,,,,,,,96719
106026,,,,,,,,31493
17730,,,,,,,,33099
136642,,,,,,,,54952
88408,,,,,,,,143289
95643,,,,,,,,165675
24790,,,,,,,,182405
107046,,,,,,,,33308
120201,,,,,,,,106971
30143,,,,,,,,159171
55664,,,,,,,,55625
122338,,,,,,,,42971
22960,,,,,,,,113471
35167,,,,,,,,156724
63978,,,,,,,,198639
54358,,,,,,,,65823
91101,,,,,,,,66252
112119,,,,,,,,13742
28365,,,,,,,,186150
85049,,,,,,,,98659
143530,,,,,,,,129189
44018,,,,,,,,168377
133529,,,,,,,,40718
62308,,,,,,,,77653
104402,,,,,,,,49493
81352,,,,,,,,200399
139911,,,,,,,,24254
72052,,,,,,,,13823
89867,,,,,,,,8022
57501,,,,,,,,75106
737,,,,,,,,21350
126561,,,,,,,,145040
152734,,,,,,,,126472
111582,,,,,,,,55058
19694,,,,,,,,139951
72768,,,,,,,,193740
84488,,,,,,,,67529
57456,,,,,,,,121817
35053,,,,,,,,107597
155526,,,,,,,,121715
107786,,,,,,,,200138
88963,,,,,,,,179082
113270,,,,,,,,60484
48279,,,,,,,,71860
123683,,,,,,,,73544
28311,,,,,,,,145332
149679,,,,,,,,86140
4947,,,,,,,,136302
73075,,,,,,,,110680
83480,,,,,,,,153892
67878,,,,,,,,17732
134655,,,,,,,,132549
119580,,,,,,,,119135
2943,,,,,,,,38073
126767,,,,,,,,54678
118555,,,,,,,,69842
157692,,,,,,,,41627
68967,,,,,,,,47295
31518,,,,,,,,156146
26258,,,,,,,,42285
114091,,,,,,,,21229
66807,,,,,,,,40277
76015,,,,,,,,105653
146973,,,,,,,,122694
14107,,,,,,,,66368
118590,,,,,,,,168463
36970,,,,,,,,61968
158046,,,,,,,,80445
68298,,,,,,,,173604
118172,,,,,,,,158755
71133,,,,,,,,44999
83776,,,,,,,,179394
55622,,,,,,,,168937
148666,,,,,,,,101101
77761,,,,,,,,78875
130517,,,,,,,,30788
104192,,,,,,,,155234
121052,,,,,,,,128609
77996,,,,,,,,44429
41693,,,,,,,,48279
28991,,,,,,,,90473
129548,,,,,,,,193726
156131,,,,,,,,15768
111499,,,,,,,,173746
81012,,,,,,,,104881
112067,,,,,,,,101880
45339,,,,,,,,124022
68982,,,,,,,,101975
136354,,,,,,,,96047
134420,,,,,,,,199055
104227,,,,,,,,36595
96234,,,,,,,,99814
52102,,,,,,,,129426
116578,,,,,,,,38395
38020,,,,,,,,24088
5007,,,,,,,,135856
137903,,,,,,,,152914
106502,,,,,,,,200057
81753,,,,,,,,196399
27542,,,,,,,,142739
122610,,,,,,,,82061
35577,,,,,,,,108388
153325,,,,,,,,72482
134222,,,,,,,,116260
107582,,,,,,,,134364
128531,,,,,,,,52562
149413,,,,,,,,134187
121149,,,,,,,,114517
109212,,,,,,,,27078
7676,,,,,,,,64661
84588,,,,,,,,178726
108707,,,,,,,,104132
95129,,,,,,,,100981
139542,,,,,,,,51447
96336,,,,,,,,152822
10321,,,,,,,,181826
67388,,,,,,,,34570
13273,,,,,,,,185908
153616,,,,,,,,4851
14451,,,,,,,,9175
