mac_cnt_1m,mac_cnt_2m,mac_cnt_3m,mac_cnt_d1m,mac_cnt_d2m,mac_cnt_d3m,mac_cnt_p1m,mac_cnt_p2m,mac_cnt_p3m,client_id
105548,,,,0.0,0.0,0.0,,,,158721
98305,,,,0.0,0.0,0.0,,,,53600
93094,,,,0.0,0.0,0.0,,,,155728
57621,,,,0.0,0.0,0.0,,,,99397
82770,,,,0.0,0.0,0.0,,,,25042
97284,,,,0.0,0.0,0.0,,,,184975
99282,1.0,2.0,4.0,0.0,-0.3333333333333333,0.3333333333333333,1.0,3.0,3.0,105016
130028,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,85240
41150,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,63497
138413,,,,0.0,0.0,0.0,,,,573
47956,,,,0.0,0.0,0.0,,,,66391
61600,,,,0.0,0.0,0.0,,,,198044
104544,2.0,3.0,5.0,1.0,0.0,0.6666666666666667,1.0,3.0,3.0,66614
32528,,,,0.0,0.0,0.0,,,,6579
11361,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,26573
125318,,,,0.0,0.0,0.0,,,,110233
154930,,,,0.0,0.0,0.0,,,,187423
94717,,,,0.0,0.0,0.0,,,,37371
137589,,,,0.0,0.0,0.0,,,,36884
65286,,,,0.0,0.0,0.0,,,,99243
98263,,,,0.0,0.0,0.0,,,,48759
45838,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,38890
3706,,,,0.0,0.0,0.0,,,,22623
4909,4.0,4.0,4.0,1.0,1.0,1.0,,,,198536
123556,,,,0.0,0.0,0.0,,,,84610
114279,,,,0.0,0.0,0.0,,,,67485
57991,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,34186
138029,2.0,4.0,6.0,0.0,0.0,-0.1428571428571429,2.0,4.0,7.0,48470
59047,,,,0.0,0.0,0.0,,,,60040
147401,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,144755
58277,,,,0.0,0.0,0.0,,,,200277
68533,,,,0.0,0.0,0.0,,,,104823
25211,,,,0.0,0.0,0.0,,,,58406
81103,,,,0.0,0.0,0.0,,,,100069
82852,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,129075
107093,,,,0.0,0.0,0.0,,,,79775
34041,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,68032
82855,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,135387
72022,,,,0.0,0.0,0.0,,,,21351
85630,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,190273
134477,,,,0.0,0.0,0.0,,,,73560
46596,,,,0.0,0.0,0.0,,,,120889
84380,,,,0.0,0.0,0.0,,,,104320
17151,,,,0.0,0.0,0.0,,,,109868
61203,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,126779
19209,,,,0.0,0.0,0.0,,,,194791
111581,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,16406
109630,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,120626
85933,,,,0.0,0.0,0.0,,,,195287
123431,,,,0.0,0.0,0.0,,,,42684
34396,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,14963
118435,,,,0.0,0.0,0.0,,,,54924
14581,,,,0.0,0.0,0.0,,,,107979
7528,,,,0.0,0.0,0.0,,,,93145
122668,,,,0.0,0.0,0.0,,,,201040
125199,,,,0.0,0.0,0.0,,,,81678
88352,,,,0.0,0.0,0.0,,,,2006
80322,,,,0.0,0.0,0.0,,,,174563
76333,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,170890
38650,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,180195
2268,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,23028
113537,,,,0.0,0.0,0.0,,,,141057
116195,1.0,4.0,5.0,-0.6666666666666667,1.0,0.0,3.0,2.0,5.0,175486
84735,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,135
21601,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,37627
40027,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,161251
100316,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,56357
25730,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,104000
143436,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,190288
6541,,,,0.0,0.0,0.0,,,,181860
152931,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,59953
15857,,,,0.0,0.0,0.0,,,,27367
16606,,,,0.0,0.0,0.0,,,,15113
114610,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,9132
85176,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,83165
127813,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,114518
125474,,,,0.0,0.0,0.0,,,,102932
27816,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,79101
78660,,,,0.0,0.0,0.0,,,,160251
31889,1.0,2.0,6.0,0.0,-0.6,1.0,1.0,5.0,3.0,95996
135323,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.4,1.0,3.0,5.0,193350
130401,,,,0.0,0.0,0.0,,,,59961
51255,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,129880
102870,,,,0.0,0.0,0.0,,,,83499
71178,,,,0.0,0.0,0.0,,,,110281
88060,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,113662
104819,,,,0.0,0.0,0.0,,,,22134
68424,,,,0.0,0.0,0.0,,,,175856
61777,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,14697
23663,,,,0.0,0.0,0.0,,,,103461
20345,,,,0.0,0.0,0.0,,,,192368
29709,,,,0.0,0.0,0.0,,,,220
6344,,,,0.0,0.0,0.0,,,,189679
87843,,,,0.0,0.0,0.0,,,,128571
138706,3.0,5.0,7.0,0.5,0.6666666666666667,6.0,2.0,3.0,1.0,189921
150237,,,,0.0,0.0,0.0,,,,198226
63385,,,,0.0,0.0,0.0,,,,675
11850,,,,0.0,0.0,0.0,,,,5423
134155,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,97852
71220,,,,0.0,0.0,0.0,,,,200040
62909,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,40664
48731,,,,0.0,0.0,0.0,,,,136667
93064,,,,0.0,0.0,0.0,,,,194161
139402,,,,0.0,0.0,0.0,,,,75608
80725,,,,0.0,0.0,0.0,,,,189368
157979,,,,0.0,0.0,0.0,,,,116714
40365,,,,0.0,0.0,0.0,,,,155976
154908,,,,0.0,0.0,0.0,,,,13363
1592,1.0,3.0,4.0,-0.5,0.0,0.0,2.0,3.0,4.0,47500
7189,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,86101
26896,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,110903
6452,,,,0.0,0.0,0.0,,,,175366
45393,,,,0.0,0.0,0.0,,,,17182
107997,3.0,6.0,9.0,0.0,0.0,0.0,3.0,6.0,9.0,107899
64229,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,177811
25217,,,,0.0,0.0,0.0,,,,126391
75848,,,,0.0,0.0,0.0,,,,178591
47224,,,,0.0,0.0,0.0,,,,37158
48546,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,25592
83269,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,80170
145198,,,,0.0,0.0,0.0,,,,194442
36059,,,,0.0,0.0,0.0,,,,84834
111094,,,,0.0,0.0,0.0,,,,35650
55368,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,150784
156273,,,,0.0,0.0,0.0,,,,117873
23549,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,181850
49918,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,146566
131222,,,,0.0,0.0,0.0,,,,62350
56351,2.0,4.0,5.0,0.0,1.0,0.6666666666666667,2.0,2.0,3.0,135121
25285,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,189569
156802,,,,0.0,0.0,0.0,,,,27513
1948,,,,0.0,0.0,0.0,,,,2972
57181,,,,0.0,0.0,0.0,,,,137920
153403,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,173871
122619,,,,0.0,0.0,0.0,,,,14444
21991,,,,0.0,0.0,0.0,,,,24448
102491,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,4958
18808,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,136081
55376,,,,0.0,0.0,0.0,,,,8887
46996,,,,0.0,0.0,0.0,,,,172213
107296,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,158348
3226,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,41683
125644,,,,0.0,0.0,0.0,,,,162164
11721,,,,0.0,0.0,0.0,,,,31102
76227,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,171665
150149,,,,0.0,0.0,0.0,,,,176679
144392,,,,0.0,0.0,0.0,,,,141571
24062,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,150779
37424,,,,0.0,0.0,0.0,,,,192530
24148,,,,0.0,0.0,0.0,,,,51864
68858,4.0,8.0,12.0,0.0,0.0,-0.0769230769230768,4.0,8.0,13.0,110226
140497,,,,0.0,0.0,0.0,,,,135288
59180,,,,0.0,0.0,0.0,,,,140116
138021,,,,0.0,0.0,0.0,,,,131163
147228,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,90140
154200,,,,0.0,0.0,0.0,,,,157144
54536,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,187579
32764,,,,0.0,0.0,0.0,,,,27324
98227,,,,0.0,0.0,0.0,,,,169182
90228,,,,0.0,0.0,0.0,,,,142413
5558,,,,0.0,0.0,0.0,,,,176732
121022,,,,0.0,0.0,0.0,,,,21723
33237,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,56479
11136,,,,0.0,0.0,0.0,,,,25641
62779,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,174345
31893,,,,0.0,0.0,0.0,,,,173968
53647,,,,0.0,0.0,0.0,,,,123218
94469,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,155979
103031,,,,0.0,0.0,0.0,,,,68509
101653,,,,0.0,0.0,0.0,,,,37344
24715,,,,0.0,0.0,0.0,,,,179308
55010,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,27856
94036,,,,0.0,0.0,0.0,,,,94647
144069,,,,0.0,0.0,0.0,,,,15251
78174,,,,0.0,0.0,0.0,,,,134332
24240,,,,0.0,0.0,0.0,,,,56626
56600,,,,0.0,0.0,0.0,,,,157094
31557,,,,0.0,0.0,0.0,,,,141357
114364,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,83755
69363,,,,0.0,0.0,0.0,,,,50552
48730,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,3934
78390,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,4333
88015,,,,0.0,0.0,-1.0,,,1.0,30414
88419,,,,0.0,0.0,0.0,,,,60814
69253,,,,0.0,0.0,0.0,,,,155448
97738,1.0,1.0,1.0,1.0,1.0,1.0,,,,49592
7873,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,163290
147216,,,,0.0,0.0,0.0,,,,33033
48959,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,15145
30049,,,,0.0,0.0,0.0,,,,145125
2780,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,175677
8347,,2.0,2.0,-1.0,1.0,1.0,2.0,,,124557
143254,,,,0.0,0.0,0.0,,,,39529
6815,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,109095
114503,,,,0.0,0.0,0.0,,,,81075
13549,,,,0.0,0.0,0.0,,,,92538
68226,,,,0.0,0.0,0.0,,,,189932
84611,,,,0.0,0.0,0.0,,,,98470
122753,,,,0.0,0.0,0.0,,,,111266
57329,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,46943
30568,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,105346
159471,,,,0.0,0.0,0.0,,,,1518
58353,,,,0.0,0.0,0.0,,,,186054
143719,,,,0.0,0.0,0.0,,,,27298
67491,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,113163
26518,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,163883
113062,,,,0.0,0.0,0.0,,,,64497
26194,,,,0.0,0.0,0.0,,,,196868
25251,3.0,5.0,7.0,0.5,0.25,0.1666666666666667,2.0,4.0,6.0,185948
89533,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,30689
155648,,,,0.0,0.0,0.0,,,,139575
3511,2.0,3.0,4.0,1.0,0.5,0.3333333333333333,1.0,2.0,3.0,60837
8955,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,146236
41249,,,,0.0,0.0,0.0,,,,75518
76373,,,,0.0,0.0,0.0,,,,84941
35687,,,,0.0,0.0,0.0,,,,85281
129688,,,,0.0,0.0,0.0,,,,160474
50728,,,,0.0,0.0,0.0,,,,141405
112580,,,,0.0,0.0,0.0,,,,149975
68107,,,,0.0,0.0,0.0,,,,105215
71611,2.0,4.0,7.0,0.0,-0.2,0.75,2.0,5.0,4.0,177994
135111,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,81320
5794,,,,0.0,0.0,0.0,,,,15772
96574,,,,0.0,0.0,0.0,,,,145759
81609,,,,0.0,0.0,0.0,,,,71858
48570,,,,0.0,0.0,0.0,,,,114237
143004,,,,0.0,0.0,0.0,,,,71634
76345,,,,0.0,0.0,0.0,,,,27625
98833,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,178905
39710,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,144668
111038,,,,0.0,0.0,0.0,,,,31942
12952,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,54742
93817,,,,0.0,0.0,0.0,,,,92813
132609,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,29175
80185,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,121432
4733,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,162441
112014,,,,0.0,0.0,0.0,,,,90947
17564,,,,0.0,0.0,0.0,,,,91329
3656,,,,0.0,0.0,0.0,,,,192129
7719,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,35651
112395,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,191048
141381,,,,0.0,0.0,0.0,,,,103968
88066,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,107948
78901,3.0,7.0,10.0,-0.25,0.1666666666666667,0.1111111111111111,4.0,6.0,9.0,199100
121288,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,92235
17928,,,,0.0,0.0,0.0,,,,17639
152738,,,,0.0,0.0,0.0,,,,30497
86255,,,,0.0,0.0,0.0,,,,8093
86415,,,,0.0,0.0,0.0,,,,42983
144968,,,,0.0,0.0,0.0,,,,185528
73265,,,,0.0,0.0,0.0,,,,57447
82246,,,,0.0,0.0,0.0,,,,185699
101785,,,,0.0,0.0,0.0,,,,6863
125234,,,,0.0,0.0,0.0,,,,80330
784,,,,0.0,0.0,0.0,,,,164518
149442,2.0,5.0,7.0,-0.3333333333333333,0.25,0.1666666666666667,3.0,4.0,6.0,29907
127234,,,,0.0,0.0,0.0,,,,100243
119228,,,,0.0,0.0,0.0,,,,92145
112981,,,,0.0,0.0,0.0,,,,166015
79639,,,,0.0,0.0,0.0,,,,175239
47330,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,417
27716,,,,0.0,0.0,0.0,,,,78847
114186,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,150749
115107,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,112041
91312,,,,0.0,0.0,0.0,,,,98177
59634,,,,0.0,0.0,0.0,,,,147196
110064,,,,0.0,0.0,0.0,,,,95338
157947,,,,0.0,0.0,0.0,,,,161951
133721,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,92319
151075,2.0,5.0,7.0,-0.3333333333333333,0.25,0.75,3.0,4.0,4.0,157861
17320,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,114448
130834,,,,0.0,0.0,0.0,,,,184108
134364,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,128083
113444,,,,0.0,0.0,0.0,,,,78628
57790,,,,0.0,0.0,0.0,,,,121316
106338,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,25219
137303,,,,0.0,0.0,0.0,,,,117329
152425,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,36243
47219,,,,0.0,0.0,0.0,,,,119001
151983,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,118684
107566,1.0,3.0,4.0,-0.5,0.5,-0.2,2.0,2.0,5.0,71780
114362,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.4,1.0,3.0,5.0,31924
16206,,,,0.0,0.0,0.0,,,,133536
4638,,,,0.0,0.0,0.0,,,,38403
42903,,,,0.0,0.0,0.0,,,,55858
146255,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,11329
10700,,,,0.0,0.0,0.0,,,,55279
112116,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,155946
52313,,,,0.0,0.0,0.0,,,,79230
39045,,,,0.0,0.0,0.0,,,,166993
159872,,,,0.0,0.0,0.0,,,,155795
35392,,,,0.0,0.0,0.0,,,,154715
86837,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,282
121138,,,,0.0,0.0,0.0,,,,83339
53805,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,25376
46817,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,181431
53412,,,,0.0,0.0,0.0,,,,158287
39061,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,156445
152700,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,104647
51462,,,,0.0,0.0,0.0,,,,21295
119171,,,,0.0,0.0,0.0,,,,23780
50891,,,,0.0,0.0,0.0,,,,136784
149225,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,90578
770,,,,0.0,0.0,0.0,,,,31422
120511,,,,0.0,0.0,0.0,,,,180644
81161,,,,0.0,0.0,0.0,,,,128605
42423,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,74561
156741,,,,0.0,0.0,0.0,,,,84292
119553,,,,0.0,0.0,0.0,,,,90335
120384,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,130077
77587,,,,0.0,0.0,0.0,,,,117154
63669,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,73483
62469,,,,0.0,0.0,0.0,,,,200157
126295,,,,0.0,0.0,0.0,,,,75534
27427,,,,0.0,0.0,0.0,,,,95511
27072,,,,0.0,0.0,0.0,,,,127742
57627,,,,0.0,0.0,0.0,,,,75325
57720,,,,0.0,0.0,0.0,,,,173356
56406,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,14233
153732,,,,0.0,0.0,0.0,,,,126260
123195,,,,0.0,0.0,0.0,,,,61224
114676,,,,0.0,0.0,0.0,,,,127808
113138,,,,0.0,0.0,0.0,,,,123126
154740,,,,0.0,0.0,0.0,,,,118746
73313,1.0,4.0,5.0,-0.6666666666666667,1.0,0.6666666666666667,3.0,2.0,3.0,102259
65488,,,,0.0,0.0,0.0,,,,70675
101228,,,,0.0,0.0,0.0,,,,141878
40929,,,,0.0,0.0,0.0,,,,109025
106014,,,,0.0,0.0,0.0,,,,151525
46197,,,,0.0,0.0,0.0,,,,75908
137505,,,,0.0,0.0,0.0,,,,94290
2942,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,100802
84066,,,,0.0,0.0,0.0,,,,144528
37838,,,,0.0,0.0,0.0,,,,101876
58146,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,123270
148078,,,,0.0,0.0,0.0,,,,30392
58570,,,,0.0,0.0,0.0,,,,62993
5132,,,,0.0,0.0,0.0,,,,126278
9774,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,16664
60475,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,8342
103702,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,22061
23229,,,,0.0,0.0,0.0,,,,156239
153,,,,0.0,0.0,0.0,,,,182952
58920,,,,0.0,0.0,0.0,,,,121499
65629,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,92950
7083,,,,0.0,0.0,0.0,,,,73513
73626,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,93950
100630,,,,0.0,0.0,0.0,,,,159860
34885,,,,0.0,0.0,0.0,,,,172888
1964,,,,0.0,0.0,0.0,,,,69231
62558,,,,0.0,0.0,0.0,,,,7514
10488,,,,0.0,0.0,0.0,,,,2410
157306,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,26981
43192,,,,0.0,0.0,0.0,,,,61249
128210,1.0,1.0,2.0,1.0,-0.5,-0.3333333333333333,,2.0,3.0,55348
154591,3.0,5.0,7.0,0.5,0.25,0.1666666666666667,2.0,4.0,6.0,26629
104468,,,,0.0,0.0,0.0,,,,141835
133258,3.0,4.0,5.0,2.0,1.0,1.5,1.0,2.0,2.0,54675
160147,,,,0.0,0.0,0.0,,,,63595
133705,,,,0.0,0.0,0.0,,,,129316
89823,,,,0.0,0.0,0.0,,,,154862
85175,3.0,6.0,9.0,0.0,0.0,0.0,3.0,6.0,9.0,59808
123370,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,167956
6912,,,,0.0,0.0,0.0,,,,59678
42698,,,,0.0,0.0,0.0,,,,34343
27627,,,,0.0,0.0,0.0,,,,27031
58768,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,23799
85427,,,,0.0,0.0,0.0,,,,91525
20519,,,,0.0,0.0,0.0,,,,158815
19330,,,,0.0,0.0,0.0,,,,120448
50867,,,,0.0,0.0,0.0,,,,173292
40720,,,,0.0,0.0,0.0,,,,58146
159912,,,,0.0,0.0,0.0,,,,70906
20798,,,,0.0,0.0,0.0,,,,7541
73570,,,,0.0,0.0,0.0,,,,44963
101566,,,,0.0,0.0,0.0,,,,185839
98972,,,,0.0,0.0,0.0,,,,59126
86135,,,,0.0,0.0,0.0,,,,175279
130503,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,1440
13244,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,164226
33672,,,,0.0,0.0,0.0,,,,13146
39605,,,,0.0,0.0,0.0,,,,98617
111716,,,,0.0,0.0,0.0,,,,76385
28873,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,46101
45756,,,,0.0,0.0,0.0,,,,141996
13430,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,32944
93428,,,,0.0,0.0,0.0,,,,88917
111709,,,,0.0,0.0,0.0,,,,167612
8671,,,,0.0,0.0,0.0,,,,182532
103235,,,,0.0,0.0,0.0,,,,189907
78058,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,1613
14024,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,128656
143735,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,51217
159883,,,,0.0,0.0,0.0,,,,47552
129417,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,185077
45218,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,43973
75975,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,161565
93462,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,55075
82192,,,,0.0,0.0,0.0,,,,897
93873,,,,0.0,0.0,0.0,,,,114327
99456,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,69483
38788,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,99299
153791,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,63370
58404,,,,0.0,0.0,0.0,,,,69345
31410,,,,0.0,0.0,0.0,,,,20841
57719,,,,0.0,0.0,0.0,,,,13032
119955,,,,0.0,0.0,0.0,,,,178432
4483,,,,0.0,0.0,0.0,,,,81703
8908,,,,0.0,0.0,0.0,,,,60138
59301,,,,0.0,0.0,0.0,,,,174218
19262,,,,0.0,0.0,0.0,,,,103769
20922,1.0,1.0,1.0,1.0,1.0,1.0,,,,71936
160268,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,179406
51437,,,,0.0,0.0,0.0,,,,42237
82489,,,,0.0,0.0,0.0,,,,142731
105501,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,196562
120568,,,,0.0,0.0,0.0,,,,50295
140550,,,,0.0,0.0,0.0,,,,164695
44809,,,,0.0,0.0,0.0,,,,120348
137445,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,118931
28361,,,,0.0,0.0,0.0,,,,73768
124237,,,,0.0,0.0,0.0,,,,22735
126370,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,188077
96360,,,,0.0,0.0,0.0,,,,56011
107381,,,,0.0,0.0,0.0,,,,102720
104620,,,,0.0,0.0,0.0,,,,198298
132079,,,,0.0,0.0,0.0,,,,60086
8398,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,150883
10142,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,176950
72288,,,,0.0,0.0,0.0,,,,199975
35718,3.0,7.0,10.0,-0.25,0.1666666666666667,0.1111111111111111,4.0,6.0,9.0,179246
88799,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,144992
98322,,,,0.0,0.0,0.0,,,,92678
132206,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,178941
31910,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,34644
15807,,,,0.0,0.0,0.0,,,,11712
159352,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,22250
11445,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,153615
20713,,,,0.0,0.0,0.0,,,,82603
92649,,,,0.0,0.0,0.0,,,,28312
125751,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,49723
10459,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,84434
146356,,,,0.0,0.0,0.0,,,,37867
72774,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,35561
